"ID","EMBED_STR","SPORT_TYPE","DIFFICULTY","MOVING_TIME_SECONDS","DISTANCE_METERS","GENERATION_MODEL","WORKOUT_SOURCE","STORE_VERSION","RAW_JSON_STR","CREATED_AT"
"SLAM_cc09f43af2714ecfb5","Progressive Run
## Structure
• Start at <PACE_ZONE_2_ENDURANCE> pace
• Gradually increase pace every 10 minutes
• Finish strong at <PACE_ZONE_3_TEMPO> to <PACE_ZONE_4_THRESHOLD>

## Execution
• First 4000m: Easy comfortable pace
• Middle 4000m: Moderate steady pace
• Final 4000m: Comfortably hard tempo effort

**Tips:** Progressive runs teach you to run strong when tired and develop mental toughness.","run","moderate","4110","12000","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""Progressive Run"", ""workout_instructions"": ""Progressive Run\n## Structure\n\u2022 Start at <PACE_ZONE_2_ENDURANCE> pace\n\u2022 Gradually increase pace every 10 minutes\n\u2022 Finish strong at <PACE_ZONE_3_TEMPO> to <PACE_ZONE_4_THRESHOLD>\n\n## Execution\n\u2022 First 4000m: Easy comfortable pace\n\u2022 Middle 4000m: Moderate steady pace\n\u2022 Final 4000m: Comfortably hard tempo effort\n\n**Tips:** Progressive runs teach you to run strong when tired and develop mental toughness."", ""workout_difficulty"": ""moderate"", ""sport_specs"": [{""sport_type"": ""run""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_cc09f43af2714ecfb5"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-10-21 21:00:00.000"
"SLAM_00d10d9ca14b4880a2","Hill Hiking Workout
## Approach
• Steady sustainable pace with elevation gain
• Mix of uphill, flat, and downhill terrain

## Execution
• Maintain consistent effort on uphills
• Use trekking poles if available for stability
• Focus on steady breathing and rhythm

## Duration
Approximately 120 minutes with ~10km distance

**Tips:** Hill hiking builds leg strength and aerobic capacity. Pace yourself on the climbs.","hike","moderate","7200","10000","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""Hill Hiking Workout"", ""workout_instructions"": ""Hill Hiking Workout\n## Approach\n\u2022 Steady sustainable pace with elevation gain\n\u2022 Mix of uphill, flat, and downhill terrain\n\n## Execution\n\u2022 Maintain consistent effort on uphills\n\u2022 Use trekking poles if available for stability\n\u2022 Focus on steady breathing and rhythm\n\n## Duration\nApproximately 120 minutes with ~10km distance\n\n**Tips:** Hill hiking builds leg strength and aerobic capacity. Pace yourself on the climbs."", ""workout_difficulty"": ""moderate"", ""sport_specs"": [{""sport_type"": ""hike""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_00d10d9ca14b4880a2"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-11-07 03:00:00.000"
"SLAM_83241a33ae194601a3","Hill Repeats - Power Development
## Warm-up
• 2000m easy running to hill location
• Dynamic leg swings and activation

## Main Set
### Hill Sprints
10 intervals of:
• 60-90 second hill sprint at maximum sustainable effort
• Focus on powerful drive from glutes and hamstrings
• Walk/jog back down for full recovery

## Cool-down
• 2000m easy running
• Extra stretching focus on calves and hip flexors

**Tips:** Hill repeats build power and running economy. Drive hard up the hill with good posture.","run","very hard","2814","8000","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""Hill Repeats - Power Development"", ""workout_instructions"": ""Hill Repeats - Power Development\n## Warm-up\n\u2022 2000m easy running to hill location\n\u2022 Dynamic leg swings and activation\n\n## Main Set\n### Hill Sprints\n10 intervals of:\n\u2022 60-90 second hill sprint at maximum sustainable effort\n\u2022 Focus on powerful drive from glutes and hamstrings\n\u2022 Walk/jog back down for full recovery\n\n## Cool-down\n\u2022 2000m easy running\n\u2022 Extra stretching focus on calves and hip flexors\n\n**Tips:** Hill repeats build power and running economy. Drive hard up the hill with good posture."", ""workout_difficulty"": ""very hard"", ""sport_specs"": [{""sport_type"": ""run""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_83241a33ae194601a3"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-10-20 22:00:00.000"
"SLAM_f0bc9d5e2580426595","5K Threshold Intervals
## Warm-up
• 1000m easy at <PACE_ZONE_2_ENDURANCE>

## Main Set
### Threshold Intervals
4 intervals of:
• 800m at <PACE_ZONE_4_THRESHOLD> (comfortably hard, sustainable effort)
• 200m recovery jog at <PACE_ZONE_1_RECOVERY>

## Cool-down
• 800m easy at <PACE_ZONE_2_ENDURANCE>

**Tips:** Maintain consistent effort throughout each threshold segment. Focus on smooth, controlled breathing and efficient form.","run","hard","1644","5000","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""5K Threshold Intervals"", ""workout_instructions"": ""5K Threshold Intervals\n## Warm-up\n\u2022 1000m easy at <PACE_ZONE_2_ENDURANCE>\n\n## Main Set\n### Threshold Intervals\n4 intervals of:\n\u2022 800m at <PACE_ZONE_4_THRESHOLD> (comfortably hard, sustainable effort)\n\u2022 200m recovery jog at <PACE_ZONE_1_RECOVERY>\n\n## Cool-down\n\u2022 800m easy at <PACE_ZONE_2_ENDURANCE>\n\n**Tips:** Maintain consistent effort throughout each threshold segment. Focus on smooth, controlled breathing and efficient form."", ""workout_difficulty"": ""hard"", ""sport_specs"": [{""sport_type"": ""run""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_f0bc9d5e2580426595"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-11-06 19:00:00.000"
"SLAM_2deec33c30254f18a1","Sweet Spot Training
## Warm-up
• 20 min build from <POWER_ZONE_1_RECOVERY> to <POWER_ZONE_3_TEMPO>

## Main Set
### Sweet Spot Intervals
4 intervals of:
• 10 min at 88-94% FTP (upper <POWER_ZONE_3_TEMPO> to lower <POWER_ZONE_4_THRESHOLD>)
• 5 min easy recovery at <POWER_ZONE_1_RECOVERY>

## Cool-down
• 15 min easy spin

**Tips:** Sweet spot training provides optimal balance of intensity and volume for building FTP.","ride","moderate","7200","60000","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""Sweet Spot Training"", ""workout_instructions"": ""Sweet Spot Training\n## Warm-up\n\u2022 20 min build from <POWER_ZONE_1_RECOVERY> to <POWER_ZONE_3_TEMPO>\n\n## Main Set\n### Sweet Spot Intervals\n4 intervals of:\n\u2022 10 min at 88-94% FTP (upper <POWER_ZONE_3_TEMPO> to lower <POWER_ZONE_4_THRESHOLD>)\n\u2022 5 min easy recovery at <POWER_ZONE_1_RECOVERY>\n\n## Cool-down\n\u2022 15 min easy spin\n\n**Tips:** Sweet spot training provides optimal balance of intensity and volume for building FTP."", ""workout_difficulty"": ""moderate"", ""sport_specs"": [{""sport_type"": ""ride""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_2deec33c30254f18a1"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-11-08 17:00:00.000"
"SLAM_7bd5c93932864565a1","Recovery Run
## Warm-up
• 5 min easy jog at <PACE_ZONE_1_RECOVERY>
• Focus on relaxed form and gentle movement

## Main Set
• 30 min continuous run at <PACE_ZONE_1_RECOVERY> to <PACE_ZONE_2_ENDURANCE>
• Keep effort conversational - you should be able to talk easily
• Focus on smooth, relaxed breathing
• Listen to your body and stay comfortable throughout

## Cool-down
• 5 min easy walk to jog at <PACE_ZONE_1_RECOVERY>
• Allow heart rate to gradually return to normal

**Tips:** This is an active recovery session. The goal is to promote blood flow and aid recovery, not to build fitness.","run","easy","2400","7099","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""Recovery Run"", ""workout_instructions"": ""Recovery Run\n## Warm-up\n\u2022 5 min easy jog at <PACE_ZONE_1_RECOVERY>\n\u2022 Focus on relaxed form and gentle movement\n\n## Main Set\n\u2022 30 min continuous run at <PACE_ZONE_1_RECOVERY> to <PACE_ZONE_2_ENDURANCE>\n\u2022 Keep effort conversational - you should be able to talk easily\n\u2022 Focus on smooth, relaxed breathing\n\u2022 Listen to your body and stay comfortable throughout\n\n## Cool-down\n\u2022 5 min easy walk to jog at <PACE_ZONE_1_RECOVERY>\n\u2022 Allow heart rate to gradually return to normal\n\n**Tips:** This is an active recovery session. The goal is to promote blood flow and aid recovery, not to build fitness."", ""workout_difficulty"": ""easy"", ""sport_specs"": [{""sport_type"": ""run""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_7bd5c93932864565a1"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-10-11 20:00:00.000"
"SLAM_7618ef7fb9ae4723ab","VO2 Max Intervals
## Warm-up
• 25 min progressive warm-up
• Include 2x3min at <POWER_ZONE_3_TEMPO>

## Main Set
### VO2 Max Efforts
5 intervals of:
• 4 min at 120% FTP (<POWER_ZONE_5_VO2MAX>)
• Very hard sustainable effort
• 4 min very easy recovery

## Cool-down
• 20 min very easy spinning

**Tips:** These are maximum sustainable efforts. Expect significant discomfort. Stay mentally focused.","ride","very hard","5400","45000","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""VO2 Max Intervals"", ""workout_instructions"": ""VO2 Max Intervals\n## Warm-up\n\u2022 25 min progressive warm-up\n\u2022 Include 2x3min at <POWER_ZONE_3_TEMPO>\n\n## Main Set\n### VO2 Max Efforts\n5 intervals of:\n\u2022 4 min at 120% FTP (<POWER_ZONE_5_VO2MAX>)\n\u2022 Very hard sustainable effort\n\u2022 4 min very easy recovery\n\n## Cool-down\n\u2022 20 min very easy spinning\n\n**Tips:** These are maximum sustainable efforts. Expect significant discomfort. Stay mentally focused."", ""workout_difficulty"": ""very hard"", ""sport_specs"": [{""sport_type"": ""ride""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_7618ef7fb9ae4723ab"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-10-21 22:00:00.000"
"SLAM_9d3244042bdc45dd9c","Track Repeats - Speed Development
## Warm-up
• 2000m easy at <PACE_ZONE_2_ENDURANCE>
• Dynamic drills
• 6x100m strides progressing to race pace

## Main Set
### Speed Intervals
8 intervals of:
• 400m at <PACE_ZONE_6_ANAEROBIC> (hard, near 1500m race pace)
• 200m recovery walk/jog

## Cool-down
• 2000m easy jog at <PACE_ZONE_2_ENDURANCE>
• Thorough stretching

**Tips:** These are very hard efforts. Focus on maintaining form and turnover even as you fatigue. Quality over quantity.","run","very hard","1410","6000","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""Track Repeats - Speed Development"", ""workout_instructions"": ""Track Repeats - Speed Development\n## Warm-up\n\u2022 2000m easy at <PACE_ZONE_2_ENDURANCE>\n\u2022 Dynamic drills\n\u2022 6x100m strides progressing to race pace\n\n## Main Set\n### Speed Intervals\n8 intervals of:\n\u2022 400m at <PACE_ZONE_6_ANAEROBIC> (hard, near 1500m race pace)\n\u2022 200m recovery walk/jog\n\n## Cool-down\n\u2022 2000m easy jog at <PACE_ZONE_2_ENDURANCE>\n\u2022 Thorough stretching\n\n**Tips:** These are very hard efforts. Focus on maintaining form and turnover even as you fatigue. Quality over quantity."", ""workout_difficulty"": ""very hard"", ""sport_specs"": [{""sport_type"": ""run""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_9d3244042bdc45dd9c"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-10-23 22:00:00.000"
"SLAM_7c76dae8780d4fcb93","VO2 Max Intervals
## Warm-up
• 2000m easy progressive from <PACE_ZONE_1_RECOVERY> to <PACE_ZONE_2_ENDURANCE>
• 6x100m strides building to <PACE_ZONE_5_VO2MAX>

## Main Set
### VO2 Max Repeats
5 intervals of:
• 800m at <PACE_ZONE_5_VO2MAX> (hard effort, near 5K race pace)
• 400m recovery jog at <PACE_ZONE_1_RECOVERY>

## Cool-down
• 1600m easy at <PACE_ZONE_2_ENDURANCE>

**Tips:** These are hard efforts - your breathing will be labored. Focus on maintaining form even when fatigued.","run","hard","2430","8000","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""VO2 Max Intervals"", ""workout_instructions"": ""VO2 Max Intervals\n## Warm-up\n\u2022 2000m easy progressive from <PACE_ZONE_1_RECOVERY> to <PACE_ZONE_2_ENDURANCE>\n\u2022 6x100m strides building to <PACE_ZONE_5_VO2MAX>\n\n## Main Set\n### VO2 Max Repeats\n5 intervals of:\n\u2022 800m at <PACE_ZONE_5_VO2MAX> (hard effort, near 5K race pace)\n\u2022 400m recovery jog at <PACE_ZONE_1_RECOVERY>\n\n## Cool-down\n\u2022 1600m easy at <PACE_ZONE_2_ENDURANCE>\n\n**Tips:** These are hard efforts - your breathing will be labored. Focus on maintaining form even when fatigued."", ""workout_difficulty"": ""hard"", ""sport_specs"": [{""sport_type"": ""run""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_7c76dae8780d4fcb93"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-11-06 22:00:00.000"
"SLAM_0e70b568936444979f","Steady State Run
## Warm-up
• 2000m progressive build from <PACE_ZONE_1_RECOVERY> to <PACE_ZONE_2_ENDURANCE>

## Main Set
• 6000m at <PACE_ZONE_3_TEMPO> to lower <PACE_ZONE_4_THRESHOLD>
• Slightly faster than marathon pace
• Maintain steady, controlled effort
• Focus on efficient form and rhythm

## Cool-down
• 2000m easy jog at <PACE_ZONE_2_ENDURANCE>

**Tips:** Steady state runs bridge the gap between easy running and hard threshold work.","run","moderate","3598","10000","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""Steady State Run"", ""workout_instructions"": ""Steady State Run\n## Warm-up\n\u2022 2000m progressive build from <PACE_ZONE_1_RECOVERY> to <PACE_ZONE_2_ENDURANCE>\n\n## Main Set\n\u2022 6000m at <PACE_ZONE_3_TEMPO> to lower <PACE_ZONE_4_THRESHOLD>\n\u2022 Slightly faster than marathon pace\n\u2022 Maintain steady, controlled effort\n\u2022 Focus on efficient form and rhythm\n\n## Cool-down\n\u2022 2000m easy jog at <PACE_ZONE_2_ENDURANCE>\n\n**Tips:** Steady state runs bridge the gap between easy running and hard threshold work."", ""workout_difficulty"": ""moderate"", ""sport_specs"": [{""sport_type"": ""run""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_0e70b568936444979f"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-11-03 10:00:00.000"
"SLAM_0bb151adcbfc4f7fb4","Full Body Strength
## Warm-up
• 15 min dynamic movement and mobility

## Main Set
### Compound Movements
• Back Squats: 5 sets x 5 reps at 80-85% max
• Deadlifts: 4 sets x 6 reps at 75-80% max
• Bench Press: 4 sets x 8 reps
• Bent-Over Rows: 4 sets x 10 reps
• Overhead Press: 3 sets x 8 reps

### Accessory Work
• Core circuit: 3 rounds
• Plank variations: 3x60 seconds

## Cool-down
• 10 min stretching and mobility

**Tips:** Focus on form over weight. Rest 2-3 minutes between heavy sets.","workout","hard","3600","","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""Full Body Strength"", ""workout_instructions"": ""Full Body Strength\n## Warm-up\n\u2022 15 min dynamic movement and mobility\n\n## Main Set\n### Compound Movements\n\u2022 Back Squats: 5 sets x 5 reps at 80-85% max\n\u2022 Deadlifts: 4 sets x 6 reps at 75-80% max\n\u2022 Bench Press: 4 sets x 8 reps\n\u2022 Bent-Over Rows: 4 sets x 10 reps\n\u2022 Overhead Press: 3 sets x 8 reps\n\n### Accessory Work\n\u2022 Core circuit: 3 rounds\n\u2022 Plank variations: 3x60 seconds\n\n## Cool-down\n\u2022 10 min stretching and mobility\n\n**Tips:** Focus on form over weight. Rest 2-3 minutes between heavy sets."", ""workout_difficulty"": ""hard"", ""sport_specs"": [{""sport_type"": ""workout""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_0bb151adcbfc4f7fb4"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-11-04 10:00:00.000"
"SLAM_a5321abaee0d43988f","Track Repeats - Speed Development
## Warm-up
• 2000m easy at <PACE_ZONE_2_ENDURANCE>
• Dynamic drills
• 6x100m strides progressing to race pace

## Main Set
### Speed Intervals
8 intervals of:
• 400m at <PACE_ZONE_6_ANAEROBIC> (hard, near 1500m race pace)
• 200m recovery walk/jog

## Cool-down
• 2000m easy jog at <PACE_ZONE_2_ENDURANCE>
• Thorough stretching

**Tips:** These are very hard efforts. Focus on maintaining form and turnover even as you fatigue. Quality over quantity.","run","very hard","1818","6000","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""Track Repeats - Speed Development"", ""workout_instructions"": ""Track Repeats - Speed Development\n## Warm-up\n\u2022 2000m easy at <PACE_ZONE_2_ENDURANCE>\n\u2022 Dynamic drills\n\u2022 6x100m strides progressing to race pace\n\n## Main Set\n### Speed Intervals\n8 intervals of:\n\u2022 400m at <PACE_ZONE_6_ANAEROBIC> (hard, near 1500m race pace)\n\u2022 200m recovery walk/jog\n\n## Cool-down\n\u2022 2000m easy jog at <PACE_ZONE_2_ENDURANCE>\n\u2022 Thorough stretching\n\n**Tips:** These are very hard efforts. Focus on maintaining form and turnover even as you fatigue. Quality over quantity."", ""workout_difficulty"": ""very hard"", ""sport_specs"": [{""sport_type"": ""run""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_a5321abaee0d43988f"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-10-19 20:00:00.000"
"SLAM_a760be101e114741b7","Tempo Intervals
## Warm-up
• 20 min progressive from <POWER_ZONE_1_RECOVERY> to <POWER_ZONE_3_TEMPO>
• Include 3x2min efforts at <POWER_ZONE_3_TEMPO>

## Main Set
### Tempo Blocks
3 intervals of:
• 12 min at <POWER_ZONE_3_TEMPO> (comfortably hard, sustainable)
• 4 min easy spin at <POWER_ZONE_1_RECOVERY>

## Cool-down
• 15 min easy at <POWER_ZONE_1_RECOVERY>

**Tips:** Tempo efforts are just below threshold - hard but sustainable. Maintain steady power throughout.","ride","moderate","6000","50000","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""Tempo Intervals"", ""workout_instructions"": ""Tempo Intervals\n## Warm-up\n\u2022 20 min progressive from <POWER_ZONE_1_RECOVERY> to <POWER_ZONE_3_TEMPO>\n\u2022 Include 3x2min efforts at <POWER_ZONE_3_TEMPO>\n\n## Main Set\n### Tempo Blocks\n3 intervals of:\n\u2022 12 min at <POWER_ZONE_3_TEMPO> (comfortably hard, sustainable)\n\u2022 4 min easy spin at <POWER_ZONE_1_RECOVERY>\n\n## Cool-down\n\u2022 15 min easy at <POWER_ZONE_1_RECOVERY>\n\n**Tips:** Tempo efforts are just below threshold - hard but sustainable. Maintain steady power throughout."", ""workout_difficulty"": ""moderate"", ""sport_specs"": [{""sport_type"": ""ride""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_a760be101e114741b7"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-11-01 05:00:00.000"
